StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8,Q8_DO,Q9,Q11,Q12,Q13,Q14_1,Q15_1,Q15_4,Q15_2,Q16_1,Q16_5,Q16_6,Q16_DO,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_5,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21,Q21_DO,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q26,PROLIFIC_PID,VERSION,FL_64_DO,CharityOptions_DO
2024-05-02 12:10:19,2024-05-02 12:12:18,IP Address,104.249.154.252,100,119,True,2024-05-02 12:12:18,R_3N1NPhvISHmbi0h,,,,,37.815,-121.2108,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat disagree,Neither agree nor disagree,29,52,,92,50,,50,Against Malaria Foundation|United to Beat Malaria,8.924,12.212,15.351,2,,,,,,,Slightly important,$10 Paypal bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,6512d75a240112657b048033,6512d75a240112657b048033,2,FL_66,Q3|Q4|Q6
2024-05-02 12:09:51,2024-05-02 12:12:20,IP Address,73.188.132.88,100,149,True,2024-05-02 12:12:21,R_7hiNkvRAh8MXw2S,,,,,39.9082,-75.3275,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Strongly agree,Somewhat agree,Somewhat agree,100,100,,,100,,0,United to Beat Malaria|Against Malaria Foundation,2.787,12.495,18.037,7,,,,,,,Extremely important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5b9eddfed259900001106b05,5b9eddfed259900001106b05,2,FL_66,Q3|Q5|Q6
2024-05-02 12:10:07,2024-05-02 12:12:25,IP Address,72.230.248.185,100,137,True,2024-05-02 12:12:25,R_2PhGQHrq0IEAT0g,,,,,42.87,-77.2791,anonymous,EN,0.800000011920929,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,5f4f990e0e7da9068d0a9802,5f4f990e0e7da9068d0a9802,3,FL_67,Q3|Q5|Q6
2024-05-02 12:09:45,2024-05-02 12:12:25,IP Address,66.222.34.118,100,160,True,2024-05-02 12:12:26,R_1BzLh1R1YivVc9v,,,,,39.1862,-83.9481,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,100,100,,,,,,,,,,,5,0,0,0,19.176,0,Very important,$20 Prolific bonus,$20 mTurk contribution|$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,5f402eb4fbd8df145068b805,5f402eb4fbd8df145068b805,3,FL_67,Q3|Q5|Q6
2024-05-02 12:10:44,2024-05-02 12:12:32,IP Address,98.30.248.18,100,107,True,2024-05-02 12:12:32,R_7ykjLnQYqzowYpd,,,,,41.0614,-81.5266,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,61,73,,,100,,0,United to Beat Malaria|Against Malaria Foundation,11.775,11.775,14.333,1,,,,,,,Very important,$20 Prolific bonus,$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,5faa369a7112b63051d70135,5faa369a7112b63051d70135,2,FL_66,Q3|Q4|Q6
2024-05-02 12:10:52,2024-05-02 12:12:33,IP Address,73.144.209.175,100,100,True,2024-05-02 12:12:33,R_5kEKN07Q0R8yT7z,,,,,42.7606,-84.5563,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Asian,61548e103213611528722709,61548e103213611528722709,3,FL_67,Q3|Q5|Q6
2024-05-02 12:05:14,2024-05-02 12:12:35,IP Address,74.133.226.202,100,441,True,2024-05-02 12:12:35,R_5h9lMOyv3M4VcIY,,,,,38.0414,-84.5494,anonymous,EN,,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Strongly agree,Strongly agree,Strongly agree,83,,82,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,Black or African American,65a5edec822162b626ac8c30,65a5edec822162b626ac8c30,1,FL_65,Q3|Q4|Q6
2024-05-02 12:10:45,2024-05-02 12:12:36,IP Address,67.20.130.153,100,110,True,2024-05-02 12:12:36,R_6d4DaXDhlCErzUN,,,,,32.3297,-80.8438,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Black or African American,65d708ad21814f9ceb730f6b,65d708ad21814f9ceb730f6b,2,FL_66,Q3|Q4|Q6
2024-05-02 12:10:45,2024-05-02 12:12:38,IP Address,98.190.49.178,100,112,True,2024-05-02 12:12:39,R_6CxCdS8dIWlatx9,,,,,36.8919,-76.2325,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card,"No, when I made my decision I did not believe that my decision could have consequences involving real money",18-24 years old,Female,,White or Caucasian,60fdc76f6dce2fbd7fefeb0e,60fdc76f6dce2fbd7fefeb0e,1,FL_65,Q3|Q4|Q6
2024-05-02 12:09:41,2024-05-02 12:12:40,IP Address,174.53.214.49,100,178,True,2024-05-02 12:12:40,R_3aUKlkMauJHNKlM,,,,,44.8328,-93.4396,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,Asian,6003ef9269c7814f0ca7b46a,6003ef9269c7814f0ca7b46a,3,FL_67,Q3|Q4|Q6
2024-05-02 12:10:41,2024-05-02 12:12:50,IP Address,70.163.74.226,100,129,True,2024-05-02 12:12:51,R_2yJa2e9M4Mu4Lx7,,,,,31.5402,-110.267,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,20,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,80,,100,,,100,0,The Malaria Consortium|United to Beat Malaria,22.576,22.576,24.723,1,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,"White or Caucasian,Asian,Native Hawaiian or Other Pacific Islander",61033fc15ac7c1264636395a,61033fc15ac7c1264636395a,2,FL_66,Q3|Q4|Q6
2024-05-02 12:11:10,2024-05-02 12:12:54,IP Address,73.44.56.52,100,103,True,2024-05-02 12:12:54,R_1to9zebfMOpjAvT,,,,,41.5596,-87.835,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Not at all important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5c3dfadfef1d0d0001b2870e,5c3dfadfef1d0d0001b2870e,3,FL_67,Q3|Q5|Q6
2024-05-02 12:08:00,2024-05-02 12:12:55,IP Address,204.242.1.62,100,294,True,2024-05-02 12:12:55,R_3c6M8AJS1cWxqes,,,,,39.0469,-77.4903,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,20,Strongly agree,Strongly agree,Strongly agree,90,93,,45,70,,30,United to Beat Malaria|Against Malaria Foundation,8.528,15.934,23.397,2,,,,,,,Extremely important,$20 Prolific bonus,$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,Black or African American,657714a06a2a97c6ecf29156,657714a06a2a97c6ecf29156,2,FL_66,Q3|Q4|Q6
2024-05-02 12:08:32,2024-05-02 12:12:59,IP Address,76.170.87.133,100,267,True,2024-05-02 12:12:59,R_2Q49oXNyCuToe23,,,,,33.816,-117.9692,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,60,,70,,,,,,,,,,10,0,11.93,18.683,28.301,3,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Male,,White or Caucasian,642e880fcd7287e38beba0b5,642e880fcd7287e38beba0b5,3,FL_67,Q3|Q5|Q6
2024-05-02 12:04:46,2024-05-02 12:13:02,IP Address,73.44.112.153,100,495,True,2024-05-02 12:13:02,R_2fdxAnNwY9NUgIM,,,,,41.946,-87.7033,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat agree,Somewhat agree,69,80,,59,95,,5,Against Malaria Foundation|United to Beat Malaria,16.695,17.309,22.192,4,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,595d0331d8bd8d000154e148,595d0331d8bd8d000154e148,2,FL_66,Q3|Q4|Q6
2024-05-02 12:10:39,2024-05-02 12:13:07,IP Address,108.34.168.254,100,147,True,2024-05-02 12:13:08,R_7Wg5v3JE4ZtEU6Z,,,,,41.7689,-71.4758,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Strongly agree,Strongly agree,Strongly agree,100,,100,,,100,0,United to Beat Malaria|The Malaria Consortium,19.873,19.873,22.596,1,,,,,,,Very important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,656b41dde1d595df0ff84051,656b41dde1d595df0ff84051,2,FL_66,Q3|Q5|Q6
2024-05-02 12:02:08,2024-05-02 12:13:09,IP Address,98.230.1.100,100,660,True,2024-05-02 12:13:09,R_1lKc0z9Glk7uq0s,,,,,30.4908,-84.3158,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5bfff7c02213be0001c2c7cf,5bfff7c02213be0001c2c7cf,3,FL_67,Q3|Q5|Q6
2024-05-02 12:09:19,2024-05-02 12:13:09,IP Address,69.251.160.95,100,229,True,2024-05-02 12:13:09,R_5feolDfS2aXfxM7,,,,,39.0462,-77.1195,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,90,50,,,,,,,,,,,10,0,0,0,12.731,0,Extremely important,$20 Prolific bonus,$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,Black or African American,6554d4289b97389cfe72bd3d,6554d4289b97389cfe72bd3d,3,FL_67,Q3|Q5|Q6
2024-05-02 12:10:29,2024-05-02 12:13:11,IP Address,35.151.160.137,100,162,True,2024-05-02 12:13:11,R_6EtuLOd3sg8kFep,,,,,34.3303,-86.4898,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Somewhat agree,Somewhat agree,85,100,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,"White or Caucasian,Black or African American",5bfb2656cad1240001e8e8a8,5bfb2656cad1240001e8e8a8,1,FL_65,Q3|Q4|Q6
2024-05-02 12:12:32,2024-05-02 12:13:13,IP Address,68.55.111.73,100,40,True,2024-05-02 12:13:13,R_7PT6y6WmfKKv8Sb,,,,,42.4933,-83.135,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Asian,63d1458687bb808c5929e352,63d1458687bb808c5929e352,1,FL_65,Q3|Q4|Q6
2024-05-02 12:11:27,2024-05-02 12:13:14,IP Address,172.92.206.93,100,106,True,2024-05-02 12:13:14,R_7D1RjuCIQpWIPgx,,,,,48.1789,-122.5181,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,5cb4c5bad44c410017960aa0,5cb4c5bad44c410017960aa0,2,FL_66,Q3|Q4|Q6
2024-05-02 12:07:59,2024-05-02 12:13:18,IP Address,98.253.156.73,100,318,True,2024-05-02 12:13:18,R_21dyXjhDH8zTd4h,,,,,41.923,-87.7531,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Neither agree nor disagree,Somewhat agree,20,,50,,,100,0,United to Beat Malaria|The Malaria Consortium,27.382,65.46,67.492,5,,,,,,,Slightly important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Male,,Black or African American,600f82c9769999179ee25819,600f82c9769999179ee25819,2,FL_66,Q3|Q4|Q6
2024-05-02 12:08:12,2024-05-02 12:13:18,IP Address,50.82.56.192,100,306,True,2024-05-02 12:13:19,R_2nAFGP7sGWgq7TU,,,,,37.1063,-93.7988,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat agree,Somewhat agree,70,,75,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Male,,White or Caucasian,5f483fcda023e1304ce86119,5f483fcda023e1304ce86119,1,FL_65,Q3|Q4|Q6
2024-05-02 12:09:38,2024-05-02 12:13:21,IP Address,137.25.85.31,100,223,True,2024-05-02 12:13:21,R_5OZfeinWyH77hvG,,,,,33.9436,-117.9957,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Neither agree nor disagree,Somewhat agree,89,85,,,100,,0,Against Malaria Foundation|United to Beat Malaria,19.511,35.993,41.1,2,,,,,,,Very important,$20 Prolific bonus,$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,65c261aea6136b1f92e1a2db,65c261aea6136b1f92e1a2db,2,FL_66,Q3|Q5|Q6
2024-05-02 12:09:37,2024-05-02 12:13:29,IP Address,96.252.56.55,100,231,True,2024-05-02 12:13:29,R_6MYRtFfY4Uq3Vxn,,,,,41.9739,-71.3284,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Somewhat agree,Neither agree nor disagree,Somewhat agree,75,90,,90,50,,50,Against Malaria Foundation|United to Beat Malaria,18.515,22.719,23.777,3,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,5f49f3262a3d07563d14a7f1,5f49f3262a3d07563d14a7f1,2,FL_66,Q3|Q4|Q6
2024-05-02 12:09:49,2024-05-02 12:13:30,IP Address,174.134.35.74,100,220,True,2024-05-02 12:13:30,R_6Bp6gGSs44n2yS5,,,,,35.3044,-119.1031,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,12,Somewhat agree,Neither agree nor disagree,Somewhat agree,70,,65,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$10 Paypal bonus|$20 Starbucks gift card|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,"White or Caucasian,Other",6543d4d779dea71a7ef97b34,6543d4d779dea71a7ef97b34,1,FL_65,Q3|Q4|Q6
2024-05-02 12:11:47,2024-05-02 12:13:31,IP Address,35.151.25.29,100,104,True,2024-05-02 12:13:32,R_78SQq64dtf31udS,,,,,32.5484,-85.4682,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Neither agree nor disagree,31,,36,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,641f9b7b5528c725f5511fdc,641f9b7b5528c725f5511fdc,1,FL_65,Q3|Q4|Q6
2024-05-02 12:05:30,2024-05-02 12:13:41,IP Address,104.162.141.218,100,491,True,2024-05-02 12:13:42,R_2qgTJkX5e2EgXt1,,,,,40.7341,-73.7962,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Somewhat agree,Somewhat agree,Somewhat agree,100,100,,100,50,,50,Against Malaria Foundation|United to Beat Malaria,16.197,19.233,23.687,2,,,,,,,Extremely important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Black or African American,652c3670904dda2e0f2f5800,652c3670904dda2e0f2f5800,2,FL_66,Q3|Q5|Q6
2024-05-02 12:10:06,2024-05-02 12:13:45,IP Address,107.77.236.141,100,219,True,2024-05-02 12:13:46,R_5gNsaHVadVG8H8A,,,,,36.1671,-86.7861,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,20,Strongly agree,Neither agree nor disagree,Somewhat agree,50,,50,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,662df2f222e47afa8934d7e6,662df2f222e47afa8934d7e6,1,FL_65,Q3|Q5|Q6
2024-05-02 12:10:01,2024-05-02 12:13:46,IP Address,107.122.93.115,100,224,True,2024-05-02 12:13:46,R_5dzNsmiaTV87DEJ,,,,,38.5774,-90.6709,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,662958b34d8b6d81b5593bf8,662958b34d8b6d81b5593bf8,1,FL_65,Q3|Q4|Q6
2024-05-02 12:11:56,2024-05-02 12:13:56,IP Address,73.232.129.31,100,119,True,2024-05-02 12:13:56,R_4fpODMu1fSDIwed,,,,,29.5981,-95.1145,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,100,100,,,100,,0,United to Beat Malaria|Against Malaria Foundation,13.327,13.327,16.186,1,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,65c7878613b84bfc354131c7,65c7878613b84bfc354131c7,2,FL_66,Q3|Q4|Q6
2024-05-02 12:10:41,2024-05-02 12:13:56,IP Address,99.71.164.209,100,195,True,2024-05-02 12:13:56,R_8fuzvBHZJ0P7fNz,,,,,33.9916,-83.8901,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Somewhat agree,Somewhat agree,69,,74,,,100,0,The Malaria Consortium|United to Beat Malaria,17.578,17.578,21.901,1,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,5e9fc65dee2ccf178f0e413f,5e9fc65dee2ccf178f0e413f,2,FL_66,Q3|Q4|Q6
2024-05-02 12:09:03,2024-05-02 12:13:58,IP Address,107.140.175.57,100,295,True,2024-05-02 12:13:59,R_2ScoDvJMpW5Qfh4,,,,,42.6791,-84.5767,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5.00,Somewhat agree,Neither agree nor disagree,Somewhat agree,65,,60,,,100,0,United to Beat Malaria|The Malaria Consortium,24.672,29.772,30.989,3,,,,,,,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,Asian,65b7c5da65de92d225b1de32,65b7c5da65de92d225b1de32,2,FL_66,Q3|Q4|Q6
2024-05-02 12:12:14,2024-05-02 12:13:59,IP Address,207.228.1.67,100,104,True,2024-05-02 12:13:59,R_7qImu3YcBZbCu2Y,,,,,41.4425,-82.7011,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,20,Strongly agree,Strongly agree,Strongly agree,100,100,,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,60b348a8332d26d4b88be6a1,60b348a8332d26d4b88be6a1,1,FL_65,Q3|Q5|Q6
2024-05-02 12:11:25,2024-05-02 12:14:03,IP Address,71.81.220.100,100,157,True,2024-05-02 12:14:03,R_7nZn2b5342cXexA,,,,,35.5397,-82.5151,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Somewhat agree,Somewhat agree,100,,100,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Amazon gift card|$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,Black or African American,5654171504212700054a12ad,5654171504212700054a12ad,1,FL_65,Q3|Q5|Q6
